latitude,longitude
53.549122,-2.124181
53.534021,-2.124438
53.515381,-2.153339
53.549123,-2.122822
53.546995,-2.090066
53.532688,-2.108442
53.565947,-2.106866
53.543666,-2.094738
53.532678,-2.119154
53.529380,-2.086408
53.531712,-2.092900
53.546815,-2.090519
53.514352,-2.107792
53.578721,-2.093910
53.509016,-2.139293
53.555199,-2.154389
53.572964,-2.099786
53.521182,-2.108714
53.534912,-2.131532
53.535827,-2.115693
53.533350,-2.063484
53.549932,-2.122674
53.537474,-2.080088
53.549560,-2.134898
53.551270,-2.132187
53.527647,-2.116726
53.508455,-2.156933
53.557023,-2.132507
53.549932,-2.122674
53.537356,-2.115395
53.535535,-2.137268
53.564785,-2.098861
53.583308,-2.090597
53.508635,-2.156632
53.508019,-2.146377
53.529538,-2.112507
53.518536,-2.145659
53.545788,-2.132019
53.538429,-2.120528
53.526843,-2.111143
53.525399,-2.117625
53.577118,-2.073215
53.533988,-2.152652
53.528215,-2.081579
53.537466,-2.092159
53.546165,-2.114815
53.541290,-2.134872
53.537714,-2.116603
53.538339,-2.120377
53.524132,-2.125767
53.548946,-2.120105
53.560630,-2.120893
53.576930,-2.085448
53.543814,-2.128693
53.503134,-2.169728
53.529470,-2.086559
53.548083,-2.076033
53.574134,-2.098128
53.536512,-1.992120
53.543448,-2.134275
53.536270,-2.122031
53.560947,-2.057939
53.545332,-2.137752
53.574314,-2.097222
53.537266,-2.115546
53.541936,-2.118878
53.536014,-2.108300
53.539444,-2.090503
53.519617,-2.144305
53.566381,-2.122570
53.542265,-2.010530
53.511152,-2.156792
53.540793,-2.090204
53.561261,-2.119989
53.530514,-2.125786
53.537221,-2.049608
53.541958,-2.094130
53.523237,-2.121692
53.504294,-2.175764
53.528138,-2.158363
53.537355,-2.115546
53.520706,-2.134807
53.575936,-2.093299
53.554298,-2.155895
53.545861,-2.145903
53.545860,-2.008267
53.538785,-2.124151
53.533838,-2.127455
53.536103,-2.109205
53.533425,-2.086417
53.538716,-2.102573
53.534258,-2.152502
53.513854,-2.152278
53.569434,-2.126203
53.544538,-2.123413
53.570108,-2.072297
53.562733,-2.079380
53.510263,-2.148948
53.520961,-2.147628
53.568651,-2.098417
53.512422,-2.147146
53.514314,-2.143533
53.547088,-2.086143
53.542215,-2.109523
53.522376,-2.165129
53.554249,-2.120422
53.504836,-2.173655
53.521067,-2.133601
53.543745,-2.107716
53.573952,-2.101299
53.530437,-2.113113
53.552584,-2.160719
53.531053,-2.126240
53.509348,-2.161309
53.542027,-2.117973
53.544553,-2.108473
53.551774,-2.161169
53.523697,-2.111436
53.533398,-2.117798
53.522376,-2.165280
53.505740,-2.170493
53.578285,-2.075634
53.536740,-2.100456
53.548132,-2.125536
53.530715,-2.103459
53.535663,-2.098039
53.573441,-2.057805
53.545071,-2.129300
53.527737,-2.116726
53.522338,-2.122594
53.537343,-2.127768
53.529445,-2.115675
53.535215,-2.096529
53.534822,-2.131532
53.550863,-2.086754
53.516016,-2.148968
53.564592,-2.114110
53.584381,-2.097396
53.538741,-2.066510
53.529086,-2.115825
53.582589,-2.091048
53.546253,-2.116476
53.505920,-2.169890
53.540315,-2.122193
53.538108,-2.073601
53.537013,-2.095779
53.541962,-2.171393
53.539422,-2.116608
53.522966,-2.123501
53.537390,-2.070732
53.524176,-2.163779
53.556027,-2.138844
53.526062,-2.074636
53.544388,-2.091117
53.526753,-2.111444
53.559272,-2.130098
53.537679,-2.018375
53.544432,-2.138353
53.522008,-2.088505
53.551270,-2.132640
53.527868,-2.158513
53.520256,-2.136012
53.537307,-2.059114
53.553170,-2.120419
53.542126,-2.108768
53.535524,-2.004945
53.522556,-2.165130
53.516409,-2.119108
53.535312,-2.087929
53.540777,-2.109368
53.543828,-2.115111
53.541847,-2.117973
53.531964,-2.114173
53.517474,-2.131478
53.537660,-2.071186
53.582589,-2.091048
53.528344,-2.136792
53.549069,-2.081015
53.550501,-2.090074
53.533289,-2.136355
53.519437,-2.144154
53.550863,-2.085697
53.546999,-2.169602
53.546040,-2.007965
53.548222,-2.125386
53.535911,-2.121577
53.574044,-2.097977
53.576205,-2.094055
53.561804,-2.115763
53.578632,-2.093456
53.566130,-2.103092
53.503045,-2.169426
53.595834,-2.025804
53.538305,-2.035878
53.546579,-2.007512
53.547568,-2.008418
53.517767,-2.108555
53.573891,-2.057655
53.541956,-2.096695
53.541936,-2.118727
53.525922,-2.132560
53.525467,-2.137537
53.559767,-2.078620
53.552402,-1.930987
53.506120,-2.155115
53.525489,-2.117475
53.572696,-2.097974
53.543940,-2.088098
53.523847,-2.139794
53.508829,-2.145625
53.536287,-2.104076
53.539602,-2.116457
53.539512,-2.116457
53.535659,-2.103169
53.536293,-2.097588
53.544253,-2.137447
53.541038,-2.118272
53.572246,-2.098124
53.554010,-2.084194
53.536293,-2.097588
53.522376,-2.165280
53.567383,-2.109437
53.526607,-2.160319
53.562106,-2.075756
53.525399,-2.117625
53.511423,-2.155888
53.543913,-2.119186
53.578271,-2.095117
53.508717,-2.162664
53.539865,-2.122494
53.579836,-1.981842
53.542095,-2.138345
53.578092,-2.094361
53.505921,-2.169739
53.578632,-2.093456
53.555328,-2.120425
53.510167,-2.153622
53.581242,-2.088780
53.550028,-2.116486
53.546130,-2.007814
53.553800,-2.120421
53.554130,-2.008268
53.534120,-2.114934
53.539208,-2.013849
53.541322,-2.103032
53.584774,-2.038939
53.519542,-2.131032
53.531473,-2.150983
53.528661,-2.086105
53.527958,-2.158514
53.539417,-2.121285
53.538182,-2.095480
53.537750,-2.071337
53.510782,-2.164029
53.504836,-2.173806
53.542129,-2.104694
53.506010,-2.170192
53.531057,-2.122468
53.556659,-2.136128
53.577732,-2.094663
53.572308,-2.127722
53.523990,-2.168303
53.546254,-2.115419
53.538419,-2.129732
53.546253,-2.117079
53.542217,-2.106807
53.518376,-2.129068
53.547085,-2.089463
53.539970,-2.107555
53.509799,-2.160255
53.539087,-2.087032
53.582816,-2.136212
53.544151,-2.147558
53.547178,-2.085388
53.544297,-2.091872
53.554409,-2.138838
53.547053,-2.125533
53.536181,-2.121125
53.532053,-2.114324
53.532967,-2.097731
53.562684,-2.133430
53.519274,-2.129372
53.536959,-1.974919
53.573504,-2.098882
53.552422,-2.006155
53.527791,-2.148557
53.545531,-2.119794
53.574496,-2.095259
53.538785,-2.124151
53.540613,-2.089902
53.559613,-2.146404
53.564015,-2.020802
53.555568,-2.011439
53.537725,-2.104079
53.536103,-2.109658
53.527293,-2.110088
53.572850,-2.125156
53.541229,-2.106804
53.508987,-2.162062
53.544387,-2.091721
53.524825,-2.148094
53.549431,-2.077393
53.523147,-2.121993
53.516376,-2.148517
53.540344,-2.089449
53.541213,-2.123403
53.534258,-2.152653
53.497398,-2.157797
53.534348,-2.152502
53.534021,-2.124438
53.537122,-2.068921
53.545378,-2.088252
53.527094,-2.129547
53.567679,-2.074407
53.526755,-2.108880
53.506463,-2.167932
53.581764,-2.110380
53.529849,-2.155956
53.543079,-2.142725
53.546545,-2.090820
53.537355,-2.115998
53.547695,-2.112857
53.585714,-2.114771
53.534717,-2.144507
53.532034,-2.132881
53.554444,-2.104422
53.512221,-2.163582
53.528191,-2.111900
53.545951,-2.145904
53.565164,-2.072742
53.538334,-2.125658
53.534348,-2.152351
53.552451,-2.120417
53.538420,-2.129582
53.525399,-2.117474
53.528243,-2.146899
53.546342,-2.117230
53.524137,-2.121091
53.544701,-2.139410
53.542005,-2.138345
53.520337,-2.143402
53.506463,-2.167932
53.547560,-2.153003
53.562788,-2.120144
53.538137,-2.141048
53.526837,-2.117026
53.516299,-2.137055
53.548312,-2.125235
53.522060,-2.130135
53.538163,-2.116604
53.519796,-2.144456
53.535467,-2.116144
53.505831,-2.169588
53.539192,-2.159763
53.539208,-2.013396
53.542492,-2.100620
53.548827,-2.005249
53.525408,-2.107971
53.561815,-2.103837
53.542492,-2.100469
53.526517,-2.160922
53.541290,-2.134872
53.559822,-2.120589
53.579133,-2.133935
53.556473,-2.141411
53.531030,-2.146305
53.551258,-2.142601
53.547838,-2.006003
53.527327,-2.159567
53.546131,-2.145753
53.537088,-2.113433
53.545237,-2.141827
53.525162,-2.077048
53.523360,-2.168753
53.581199,-2.135301
53.529347,-2.124274
53.535659,-2.103018
53.540958,-2.108312
53.549842,-2.122674
53.534801,-2.149788
53.527238,-2.159416
53.536561,-2.098946
53.526933,-2.111445
53.571561,-2.038172
53.522875,-2.124557
53.527991,-2.131058
53.575486,-2.093449
53.545058,-2.141524
53.527522,-2.147952
53.539327,-2.121889
53.534296,-2.119159
53.553220,-2.155136
53.535828,-2.115240
53.542305,-2.109674
53.542855,-2.097301
53.580825,-1.992263
53.531485,-2.141479
53.548528,-2.083731
53.558833,-2.120586
53.571884,-2.101747
53.589537,-2.042418
53.553311,-2.048721
53.543122,-2.100471
53.528977,-2.133928
53.537668,-2.054588
53.501983,-2.157060
53.548827,-2.004192
53.578451,-2.095268
53.546274,-2.092027
53.524417,-2.110684
53.547411,-2.127194
53.510619,-2.151663
53.537356,-2.115395
53.547593,-2.125233
53.541060,-2.173653
53.536743,-2.175295
53.583085,-2.136364
53.427054,-2.126082
53.527607,-2.330334
53.424179,-2.125020
53.468140,-2.405494
53.497961,-2.384825
53.580900,-2.159165
53.534547,-2.701097
53.402044,-2.206176
53.415249,-2.152226
53.623316,-2.077680
53.577686,-2.203556
53.592021,-2.272367
53.585909,-2.557380
53.555016,-2.489498
53.454638,-2.136404
53.544793,-2.248672
53.455070,-2.035507
53.566936,-2.233401
53.543692,-2.442887
53.489272,-2.375552
53.369715,-2.279363
53.447721,-2.435263
53.498681,-2.384680
53.487924,-2.375390
53.399319,-2.221954
53.513334,-2.135990
53.586187,-2.693492
53.595531,-2.270576
53.485560,-2.323225
53.399226,-2.223608
53.401957,-2.204671
53.585281,-2.175344
53.465316,-2.361332
53.505083,-2.378406
53.465231,-2.359524
53.485021,-2.383803
53.578497,-2.202502
53.539424,-2.236720
53.367304,-2.272585
53.465316,-2.361181
53.524777,-2.345848
53.484022,-2.386959
53.507701,-2.374660
53.480711,-2.285818
53.444795,-2.339628
53.399047,-2.223457
53.487281,-2.379604
53.498681,-2.384530
53.453432,-2.078273
53.542809,-2.438652
53.431946,-2.304757
53.604060,-2.105149
53.481149,-2.290492
53.576420,-2.208080
53.400950,-2.215195
53.495537,-2.383898
53.534125,-2.696413
53.578539,-2.272129
53.398311,-2.232176
53.521484,-2.364826
53.480219,-2.395363
53.465144,-2.358770
53.417683,-2.146217
53.454427,-2.068637
53.454983,-2.026772
53.549714,-2.259115
53.545463,-2.449999
53.537483,-2.393482
53.550704,-2.258668
53.539424,-2.236569
53.455429,-2.040025
53.532414,-2.696988
53.443271,-2.338411
53.439697,-2.465440
53.475794,-2.373926
53.531589,-2.195339
53.453437,-2.071195
53.401493,-2.212941
53.484764,-2.318397
53.462119,-2.348201
53.456710,-2.132797
53.401954,-2.206175
53.439517,-2.465438
53.544970,-2.250031
53.539037,-2.412358
53.534435,-2.390889
53.546753,-2.257135
53.474541,-2.399830
53.449469,-2.339665
53.484326,-2.376111
53.488349,-2.353841
53.469247,-2.369199
53.537860,-2.293596
53.532326,-2.313473
53.559015,-2.500565
53.457400,-2.054635
53.426129,-2.294331
53.480220,-2.395061
53.628458,-2.038828
53.477591,-2.373942
53.503908,-2.380506
53.526787,-2.334249
53.587828,-2.153752
53.457113,-2.338371
53.544279,-2.277946
53.465230,-2.359825
53.534303,-2.696717
53.454622,-2.031139
53.556798,-2.493293
53.494820,-2.383439
53.478295,-2.121111
53.463802,-2.356499
53.364427,-2.273017
53.366856,-2.271981
53.525882,-2.336505
53.585217,-2.156613
53.436863,-2.314877
53.455492,-2.089571
53.531863,-2.380153
53.475795,-2.373474
53.456347,-2.135356
53.489923,-2.368474
53.534547,-2.701097
53.371052,-2.284182
53.485407,-2.375518
53.455163,-2.025718
53.537031,-2.394383
53.552707,-2.482528
53.575267,-2.545611
53.548101,-2.465270
53.473612,-2.129083
53.465231,-2.359524
53.487291,-2.376439
53.579011,-2.159913
53.469248,-2.368898
53.584286,-2.179721
53.369439,-2.282067
53.511496,-2.368510
53.485295,-2.321264
53.456527,-2.135055
53.486050,-2.340861
53.550705,-2.258517
53.489285,-2.371181
53.440230,-2.332817
53.403229,-2.196254
53.574029,-2.697370
53.461097,-2.414916
53.489181,-2.375702
53.367304,-2.272735
53.529790,-2.320997
53.538678,-2.289981
53.525512,-2.340273
53.535466,-2.697642
53.510951,-2.677786
53.486378,-2.381103
53.562606,-2.240926
53.577145,-2.204912
53.521485,-2.364675
53.463086,-2.411622
53.541161,-2.422036
53.361859,-2.294339
53.371052,-2.284332
53.461233,-2.343826
53.536495,-2.393322
53.530528,-2.376068
53.408833,-2.176724
53.490879,-2.378882
53.534266,-2.387719
53.472198,-2.401766
53.534656,-2.697930
53.533663,-2.698517
53.534643,-2.700042
53.566892,-2.529045
53.560893,-2.243633
53.524674,-2.350071
53.414887,-2.153579
53.573624,-2.213352
53.365271,-2.257093
53.505805,-2.377357
53.483607,-2.376105
53.546453,-2.270565
53.625309,-2.048048
53.565208,-2.523739
53.585908,-2.557682
53.407924,-2.183489
53.446772,-2.339945
53.472107,-2.401916
53.590355,-2.145603
53.537666,-2.392578
53.530153,-2.319642
53.577234,-2.205064
53.542742,-2.281708
53.522301,-2.362420
53.560066,-2.143990
53.585923,-2.166434
53.478296,-2.120207
53.367214,-2.272584
53.524479,-2.355500
53.537865,-2.291333
53.524204,-2.357006
53.504737,-2.663967
53.546543,-2.270566
53.474181,-2.372255
53.624342,-2.288451
53.579820,-2.159614
53.489928,-2.366967
53.535716,-2.700965
53.533947,-2.696108
53.443897,-2.339319
53.608460,-2.276856
53.563086,-2.515560
53.485581,-2.115254
53.548813,-2.260468
53.530158,-2.698460
53.456799,-2.133550
53.401864,-2.206175
53.556450,-2.490421
53.399047,-2.223457
53.445783,-2.340087
53.512840,-2.369879
53.469337,-2.369049
53.444727,-2.442760
53.572269,-2.217272
53.452805,-2.075712
53.628999,-2.033989
53.492580,-2.381158
53.456146,-2.044243
53.402142,-2.201664
53.573439,-2.159288
53.504648,-2.663815
53.402322,-2.201665
53.486050,-2.340711
53.623316,-2.077529
53.576330,-2.208080
53.590851,-2.272964
53.511740,-2.681418
53.443271,-2.447714
53.401042,-2.213691
53.448707,-2.135030
53.372478,-2.289602
53.481574,-2.393416
53.586924,-2.157828
53.535784,-2.390901
53.454863,-2.088516
53.363108,-2.298405
53.612611,-2.090206
53.586011,-2.167945
53.399412,-2.220150
53.399322,-2.220300
53.586834,-2.157676
53.503403,-2.661383
53.586111,-2.160544
53.477860,-2.374397
53.416269,-2.282828
53.562822,-2.514349
53.584569,-2.693465
53.464960,-2.360124
53.487904,-2.352481
53.584014,-2.181079
53.486570,-2.377035
53.480888,-2.287175
53.473283,-2.372096
53.489828,-2.369980
53.601086,-2.113000
53.493038,-2.119344
53.484384,-2.386058
53.401222,-2.213692
53.469427,-2.369200
53.439005,-2.320764
53.486576,-2.345538
53.489047,-2.360931
53.538979,-2.403153
53.554224,-2.251897
53.367745,-2.276345
53.414615,-2.155534
53.564342,-2.270075
53.529822,-2.371838
53.500930,-2.383947
53.496703,-2.384662
53.529243,-2.323708
53.625128,-2.049560
53.567756,-2.270550
53.565085,-2.154878
53.564766,-2.522073
53.529292,-2.368816
53.562214,-2.151395
53.541930,-2.283061
53.535783,-2.391203
53.525417,-2.341932
53.586836,-2.156015
53.513203,-2.368525
53.494013,-2.382829
53.497154,-2.384365
53.558460,-2.246488
53.518812,-2.140984
53.530708,-2.376069
53.362930,-2.297351
53.420390,-2.288573
53.360320,-2.298836
53.395842,-2.252766
53.386984,-2.275116
53.406816,-2.249070
53.396798,-2.268111
53.414963,-2.264313
53.359958,-2.299885
53.396076,-2.269009
53.398504,-2.268874
53.375547,-2.283911
53.396373,-2.256679
53.395987,-2.268707
53.392835,-2.271545
53.365274,-2.294663
53.372477,-2.289752
53.524997,-2.362443
53.511955,-2.365197
53.526074,-2.362905
53.526796,-2.362157
53.405919,-2.248463
53.469427,-2.369200
53.414233,-2.269424
53.414220,-2.275141
53.414223,-2.273637
53.412999,-2.258283
53.588245,-2.272796
53.584739,-2.272773
53.587436,-2.272942
53.583032,-2.272611
53.582942,-2.272460
53.586447,-2.272935
53.559079,-2.142175
53.562841,-2.152605
53.489507,-2.654686
53.534715,-2.207121
53.560512,-2.146105
53.556929,-2.248139
53.527683,-2.162887
53.558550,-2.246337
53.540985,-2.219224
53.559091,-2.245736
53.541663,-2.240958
53.187469,-2.854511
53.226348,-2.860828
53.151490,-2.169834
53.188307,-2.757247
53.367066,-2.509734
53.261306,-2.784022
53.389273,-2.587136
53.250034,-2.151639
52.991159,-2.411888
53.323454,-2.706790
53.104439,-2.457033
53.053920,-2.432926
53.273521,-2.785595
53.359162,-2.030469
53.422432,-2.551477
53.120387,-2.305238
53.366661,-2.579011
53.410964,-2.562763
53.401694,-2.745237
53.266355,-2.496691
53.222319,-2.953163
53.156208,-2.923881
53.400527,-2.601580
53.227889,-2.895612
53.198195,-2.502190
53.093800,-2.441688
53.269302,-2.770973
53.451634,-2.492525
53.174531,-2.208076
53.430502,-2.515610
53.189597,-2.895263
53.313654,-2.707078
53.141530,-2.391050
53.113542,-2.450855
53.380296,-2.484335
52.999954,-2.487072
53.100218,-2.456092
53.255328,-2.489518
53.259407,-2.131435
53.384811,-2.616393
53.152539,-2.431076
53.231189,-2.666319
53.383033,-2.576376
53.408801,-2.600794
53.254112,-2.123025
53.336948,-2.705061
53.301439,-2.419369
53.399755,-2.594199
53.202938,-2.507186
53.040407,-2.586562
53.217915,-2.555287
53.318535,-2.717667
53.391297,-2.595886
53.392330,-2.586878
53.320749,-2.226350
53.426918,-2.553341
52.999075,-2.563800
53.126329,-2.335318
53.331198,-2.640697
53.316304,-2.246741
53.421181,-2.529943
53.084676,-2.498479
53.277810,-2.903555
53.201560,-2.894315
53.421489,-2.597963
53.194602,-2.887135
53.085498,-2.425628
53.309804,-2.417950
52.976283,-2.515250
53.173051,-2.907935
53.359812,-2.772606
53.326657,-2.238693
53.180216,-2.433747
53.238689,-2.513152
53.035203,-2.484486
53.271205,-2.920810
53.084331,-2.341710
53.277656,-2.911950
53.374627,-2.567394
53.375878,-2.733663
53.329800,-2.666202
53.091136,-2.283230
53.155208,-2.731391
53.238104,-2.502806
53.200335,-2.386196
53.097221,-2.440379
53.256090,-2.123181
53.318546,-2.545784
53.315264,-2.661473
53.260731,-3.025677
53.322014,-2.707067
53.321629,-2.696101
53.409313,-2.530698
53.369819,-2.724842
53.294053,-2.722958
53.298121,-2.719126
53.195264,-2.894783
53.277270,-2.360944
53.360552,-2.375772
53.073985,-2.518207
53.095963,-2.415277
53.196959,-2.767728
53.195615,-2.919489
53.395841,-2.603920
53.194193,-2.893713
53.384074,-2.505276
53.291647,-2.904297
53.191391,-2.895750
53.261357,-2.879820
53.280724,-2.898517
53.263162,-2.528437
53.263177,-2.889003
53.387801,-2.593882
53.282946,-2.936812
53.214288,-2.126205
53.364482,-2.773141
53.279408,-2.750907
53.156367,-2.926576
53.341755,-2.240430
53.101054,-2.448932
53.339893,-2.574893
53.068430,-2.338003
53.357634,-2.328867
53.167623,-2.435864
53.298090,-2.399981
53.176534,-2.283194
53.081690,-2.825244
53.366104,-2.758593
53.440363,-2.542075
53.158731,-2.911372
53.304731,-2.375582
53.343554,-2.541747
53.374701,-2.705233
53.330675,-2.252080
53.393057,-2.506736
53.111340,-2.585136
53.395847,-2.566022
53.261650,-2.876678
53.255346,-3.014156
53.343099,-2.542943
53.261404,-2.498432
53.263016,-2.499800
53.358074,-2.363129
53.134509,-2.335233
53.346093,-2.575427
53.428804,-2.513482
53.359824,-2.742253
53.423603,-2.531026
53.359054,-2.625788
53.335182,-2.481872
53.349178,-2.656890
53.199060,-2.903993
53.429688,-2.516955
53.301673,-2.236303
53.348236,-2.498693
53.360279,-2.741359
53.208010,-2.498112
53.291846,-2.925305
53.200080,-2.798922
53.150840,-2.475768
53.375788,-2.733661
53.354277,-2.472021
53.075163,-2.515982
53.270982,-2.463905
53.082317,-2.435301
53.387284,-2.589515
53.314931,-2.416949
53.204619,-2.818920
53.207705,-2.745910
53.097528,-2.430227
53.350176,-2.147488
53.285966,-2.493168
53.298122,-2.718976
53.191200,-2.519320
53.453038,-2.521605
53.200879,-2.889211
53.302693,-2.721303
53.143026,-2.474187
53.244654,-2.925035
53.360326,-2.509503
53.270494,-2.871911
53.018641,-2.570465
53.140706,-2.337075
53.104831,-2.340080
53.331226,-2.246227
53.394448,-2.612622
53.372171,-2.722477
53.367129,-2.752900
53.293344,-3.017306
53.150932,-2.233681
53.395180,-2.592331
53.389166,-2.642770
53.319600,-2.392225
53.432895,-2.581717
53.414485,-2.539790
53.197936,-2.188130
53.378815,-2.766936
53.398260,-2.587410
53.164435,-2.223433
53.295382,-2.921330
53.400190,-2.597063
53.098464,-2.300901
53.088044,-2.442376
53.089793,-2.431344
53.102281,-2.457309
53.082319,-2.458740
53.313270,-2.235467
53.345396,-2.570911
53.200183,-2.188140
53.317706,-2.162987
53.417747,-2.553824
53.188569,-2.524676
53.159783,-2.464800
53.348501,-2.117739
53.392061,-2.586874
53.113210,-2.588598
53.138722,-2.369498
53.286369,-2.924436
53.388636,-2.606675
53.398229,-2.536877
53.345170,-2.123287
53.194609,-2.188415
53.196586,-2.886278
53.277360,-2.360945
53.103757,-2.447466
53.323248,-2.235522
53.073000,-2.517300
53.195986,-2.894349
53.307377,-2.214724
53.358081,-2.038431
53.196259,-2.553660
53.185992,-2.538263
53.263551,-2.123052
53.275590,-2.698802
53.408474,-2.594170
53.256534,-2.523109
53.190201,-2.521553
53.153129,-2.672287
53.204466,-2.902311
53.373027,-2.582253
53.320635,-2.665609
53.101465,-2.287032
53.256799,-2.132177
53.094147,-2.301767
53.284616,-3.059550
53.187554,-2.550405
53.117586,-2.474355
53.336168,-2.700092
53.189061,-2.448204
53.276435,-2.397529
53.088498,-2.441186
53.336624,-2.699048
53.120302,-2.512936
53.069491,-2.373980
53.424130,-2.553606
53.220972,-2.833011
53.369184,-2.725883
53.028367,-2.462789
53.111380,-2.452027
53.392870,-2.586885
53.358094,-2.760103
53.190497,-2.515570
53.195183,-2.893583
53.274084,-2.451792
53.167623,-2.435864
53.141200,-2.352776
53.399664,-2.594499
53.105731,-2.339789
53.419488,-2.546624
53.054721,-2.524242
53.281894,-2.315387
53.391026,-2.577837
53.228164,-2.171335
53.199050,-2.512529
53.383252,-2.486774
53.265850,-2.640319
53.437495,-2.476706
53.333802,-2.570456
53.049677,-2.669483
53.259058,-2.910655
53.136832,-2.340333
53.361894,-2.741838
53.194283,-2.893714
53.293765,-3.020617
53.405076,-2.626012
53.137677,-2.387278
53.314920,-2.468585
53.287462,-3.021817
53.208479,-2.894758
53.336537,-2.562533
53.251665,-2.141303
53.259028,-2.293632
53.157496,-2.401514
53.179700,-2.896404
53.362489,-2.732832
53.248960,-2.486148
53.098395,-2.438749
53.199790,-2.802061
53.256181,-2.874618
53.338953,-2.730326
53.359330,-2.735032
53.247347,-2.144286
53.283443,-2.093711
53.196585,-2.769967
53.196791,-2.894964
53.094863,-2.265334
53.145734,-2.660510
53.279273,-2.900286
53.377189,-2.694752
53.312152,-2.687241
53.190771,-2.535030
53.392595,-2.605979
53.119700,-2.603031
53.192572,-2.882154
53.261388,-2.128293
53.174432,-2.362025
53.342010,-2.730228
53.079081,-2.729354
53.422241,-2.609260
53.293571,-2.599026
53.047392,-2.792665
53.279298,-2.710111
53.242416,-2.667991
53.104776,-2.716942
53.300719,-2.720670
53.186918,-2.892963
53.079213,-2.339431
53.202520,-2.933260
53.279809,-2.600783
53.068708,-2.335169
53.202400,-2.937150
53.319086,-2.685101
53.440631,-2.666731
53.336255,-2.700694
53.230850,-2.594554
52.992539,-2.595299
53.170340,-2.711602
53.362696,-2.771305
53.078635,-2.434368
53.360509,-2.508604
53.431952,-2.533539
53.264280,-2.861139
53.293356,-2.052926
53.405940,-2.520879
53.371465,-2.720210
53.274366,-2.555418
53.310795,-2.155457
53.267243,-2.910079
53.192852,-2.444053
53.371969,-2.402927
53.213405,-2.182957
53.216564,-2.895376
53.281270,-2.897628
53.250488,-2.020500
53.330943,-2.252532
53.398617,-2.569518
53.407921,-2.597021
53.270032,-2.909689
53.182276,-2.482401
53.215019,-2.453716
53.087311,-2.446101
53.111289,-2.452474
53.353755,-2.216910
53.298871,-2.714037
53.255794,-2.485476
53.189040,-2.540097
53.082490,-2.290041
53.401126,-2.624901
53.145644,-2.660508
53.377250,-2.758640
53.392778,-2.587185
53.194692,-2.887137
53.398113,-2.561991
53.156964,-2.930627
53.127316,-2.335775
53.101154,-2.446394
53.361131,-2.734461
53.186295,-2.550538
53.356772,-2.741599
53.097037,-2.441423
53.367266,-2.583978
53.257112,-2.396600
53.309271,-2.938589
53.374350,-2.733637
53.276713,-2.553349
53.270151,-2.881950
53.370148,-2.729957
53.395715,-2.661667
53.182216,-2.884485
53.401156,-2.583540
53.262200,-2.875190
53.170251,-2.711451
53.325850,-2.696770
53.212995,-2.688498
53.181705,-2.531925
53.325745,-2.582210
53.069326,-2.493227
53.200544,-2.897887
53.259896,-2.514905
53.112875,-2.460708
53.288837,-2.592959
53.265473,-2.082727
53.101390,-2.239685
53.172707,-2.659578
53.203808,-2.894212
53.093500,-2.449899
53.399339,-2.568926
53.430032,-2.540589
53.223327,-2.392244
53.394414,-2.564800
53.301820,-2.413370
53.120891,-2.379954
53.247977,-2.143689
53.325140,-2.233430
53.392426,-2.585676
53.144941,-2.364319
53.123089,-2.608458
53.189387,-2.862781
53.355695,-2.614771
53.261582,-2.498734
53.259941,-2.136234
53.218560,-2.641711
53.369235,-2.438971
53.126227,-2.369540
53.250067,-2.122864
53.326747,-2.238694
53.165517,-2.721394
53.195458,-2.892841
53.272634,-2.823818
53.066183,-2.513786
53.248087,-2.126005
53.309822,-2.701462
53.196458,-2.508905
53.296104,-2.725693
53.321108,-2.226352
53.343213,-2.342875
53.088868,-2.438353
53.382422,-2.446323
53.117935,-2.454038
53.194239,-2.911376
53.277721,-2.903403
53.200245,-2.386344
53.198453,-2.813563
53.190795,-2.153077
53.233284,-2.398627
53.424130,-2.553606
53.385452,-2.664365
53.164390,-2.246617
53.262563,-2.874748
53.394080,-2.578330
53.172996,-2.915115
53.396254,-2.611144
53.267752,-2.827772
53.347613,-2.105719
53.292640,-2.509298
53.388641,-2.605622
53.254135,-2.919544
53.232387,-2.398169
53.151291,-2.344784
53.384221,-2.626007
53.261433,-2.778327
53.341055,-2.739373
53.127450,-2.319934
53.110814,-2.481900
53.297409,-2.149106
53.234596,-2.582171
53.145069,-2.811656
53.115077,-2.661086
53.182933,-2.834967
53.318922,-2.432300
53.425737,-2.536320
53.344204,-2.738977
53.079917,-2.724889
53.097602,-2.434409
53.407765,-2.471109
53.344162,-2.669881
53.289610,-2.900353
53.430002,-2.527343
53.163492,-2.875873
53.194622,-2.105043
53.347180,-2.085589
53.158327,-2.445790
53.261093,-2.508173
53.141290,-2.352777
53.090752,-2.327874
53.353917,-2.738093
53.273906,-2.451341
53.250452,-2.871353
53.095211,-2.448871
53.161007,-2.907681
53.223563,-2.663804
53.127540,-2.319935
53.252263,-2.533549
53.320715,-2.698788
53.195537,-2.894339
53.147376,-2.390056
53.389272,-2.587287
53.277076,-2.905489
53.427785,-2.597299
53.179464,-2.915702
53.369747,-2.591226
53.179401,-2.435385
53.434115,-2.511589
53.320801,-2.683927
53.198569,-2.403694
53.360350,-2.744516
53.263011,-2.123051
53.263093,-2.130997
53.194244,-2.886978
53.279938,-2.942146
53.311188,-2.351174
53.194077,-2.453046
53.409558,-2.628334
53.127227,-2.335624
53.161006,-2.907830
